"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","65","Anesthesic Drugs, Related Supplements And Analeptics","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","66","Non-Steroid Anti-Inflammatory Drugs (Nsaids)","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","67","Veterinary Non-Steroid Anti-Inflammatory Drugs (Vnsaids)","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","74","Hypnotics","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"10","Medications For The Central Nervous System","74","Hypnotics","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
