"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"5","Municipalities","69.080.600-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.230.200-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.900-8","1","90-Day Standardized Backlog","-0.19768383","0.055418696","3839","The null hypothesis of competition is rejected."
"5","Municipalities","69.072.100-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.500-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.102-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.800-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.900-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.400-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.151.102-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.300-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.100-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.400-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.256.900-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.264.500-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.100-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.073.400-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.300-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.252.400-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.091.400-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.202-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.251.700-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.200-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.190.900-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.201-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.200-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.201.000-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.170.300-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.100-2","3","Incumbency Status","0.052421138","0.09510738","4417","The null hypothesis of competition is rejected."
"5","Municipalities","69.080.800-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.266.500-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.160.402-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.259.900-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.700-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.100-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.600-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.900-3","3","Incumbency Status","0.051770084","0.073732145","12617","The null hypothesis of competition is rejected."
"5","Municipalities","69.151.102-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.120.200-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.500-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.130.301-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.081.100-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","71.014.200-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.200.900-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.302-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.200-4","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.254.300-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.060.800-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.900-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.191.200-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.210.600-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.040.900-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.050.900-8","2","180-Day Standardized Backlog","-0.22722305","0.028621737","3839","The null hypothesis of competition is rejected."
"5","Municipalities","69.190.700-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.090.600-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.141.100-1","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.140.800-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.010.100-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.255.400-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.150.102-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.110.100-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.061.700-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.080.600-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.030.500-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","83.017.500-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"5","Municipalities","69.070.300-9","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
